Species,SiteID,Distance,size,Date,Time
Cervus unicolor,43983,10+,1,2023-05-03,19:45:26
Cervus unicolor,43983,10+,1,2023-05-03,19:45:28
Cervus unicolor,43983,10+,1,2023-05-03,19:45:40
Cervus unicolor,43983,10+,1,2023-05-03,19:45:42
Cervus unicolor,43983,7.5 - 10,1,2023-04-18,19:48:56
Cervus unicolor,43983,7.5 - 10,1,2023-04-18,19:48:58
Cervus unicolor,43983,10+,1,2023-05-03,19:59:58
Cervus unicolor,43983,10+,1,2023-05-03,21:10:34
Cervus unicolor,43983,10+,1,2023-05-03,21:11:28
Cervus unicolor,43983,10+,1,2023-05-03,21:11:30
Cervus unicolor,43983,10+,1,2023-05-03,21:12:28
Cervus unicolor,43983,10+,1,2023-05-03,21:12:30
Cervus unicolor,43983,10+,1,2023-05-12,23:47:34
Cervus unicolor,43983,10+,1,2023-05-12,23:47:38
Cervus unicolor,43983,10+,1,2023-05-12,23:47:40
Cervus unicolor,43983,10+,1,2023-05-12,23:47:42
Cervus unicolor,44225,7.5 - 10,1,2021-11-09,19:41:34
Cervus unicolor,44225,7.5 - 10,1,2021-11-09,19:41:36
Cervus unicolor,44225,7.5 - 10,2,2021-12-04,20:52:04
Cervus unicolor,44225,7.5 - 10,2,2021-12-04,20:52:06
Cervus unicolor,44225,7.5 - 10,2,2021-12-04,20:52:14
Cervus unicolor,44225,7.5 - 10,2,2021-12-04,20:52:16
Cervus unicolor,44225,7.5 - 10,2,2021-12-04,20:52:18
Cervus unicolor,44225,5 - 7.5,1,2021-11-29,21:12:48
Cervus unicolor,44225,10+,1,2021-11-29,21:12:54
Cervus unicolor,44499,2.5 - 5,1,2022-01-06,04:07:36
Cervus unicolor,44499,2.5 - 5,1,2022-01-06,04:07:38
Cervus unicolor,44499,2.5 - 5,1,2022-01-06,04:07:40
Cervus unicolor,44499,2.5 - 5,1,2022-01-06,04:07:42
Cervus unicolor,44499,2.5 - 5,1,2022-01-06,04:07:44
Cervus unicolor,44499,2.5 - 5,1,2022-01-06,04:07:46
Cervus unicolor,44499,2.5 - 5,1,2022-01-06,04:07:48
Cervus unicolor,44499,2.5 - 5,1,2022-01-06,04:07:50
Cervus unicolor,44499,2.5 - 5,1,2022-01-06,04:07:52
Cervus unicolor,44499,2.5 - 5,1,2022-01-06,04:07:56
Cervus unicolor,44499,2.5 - 5,1,2022-01-06,04:08:00
Cervus unicolor,44499,2.5 - 5,1,2022-01-06,04:08:02
Cervus unicolor,44499,2.5 - 5,1,2022-01-06,04:08:04
Cervus unicolor,44499,2.5 - 5,1,2022-01-06,04:08:06
Cervus unicolor,44499,2.5 - 5,1,2022-01-06,04:08:08
Cervus unicolor,44499,2.5 - 5,1,2022-01-06,04:08:10
Cervus unicolor,44499,2.5 - 5,1,2022-01-06,04:08:12
Cervus unicolor,44499,7.5 - 10,1,2022-02-15,04:25:02
Cervus unicolor,44499,7.5 - 10,1,2022-02-15,04:25:04
Cervus unicolor,44499,7.5 - 10,1,2022-02-15,04:25:06
Cervus unicolor,44499,7.5 - 10,1,2022-02-15,04:25:08
Cervus unicolor,44499,7.5 - 10,1,2022-02-15,04:25:14
Cervus unicolor,44499,7.5 - 10,1,2022-02-15,04:25:16
Cervus unicolor,44499,7.5 - 10,1,2022-02-15,04:25:32
Cervus unicolor,44499,7.5 - 10,1,2022-02-15,04:25:34
Cervus unicolor,44499,7.5 - 10,1,2022-02-15,04:25:42
Cervus unicolor,44499,7.5 - 10,1,2022-02-15,04:25:44
Cervus unicolor,44499,7.5 - 10,1,2022-02-15,04:25:48
Cervus unicolor,44499,7.5 - 10,1,2022-02-15,04:25:50
Cervus unicolor,44499,7.5 - 10,1,2022-02-15,04:25:52
Cervus unicolor,44499,7.5 - 10,1,2022-02-15,04:25:54
Cervus unicolor,44499,7.5 - 10,1,2022-02-15,04:25:56
Cervus unicolor,44499,7.5 - 10,1,2022-02-15,04:26:14
Cervus unicolor,44499,7.5 - 10,1,2022-02-15,04:26:16
Cervus unicolor,44499,7.5 - 10,1,2022-02-15,04:26:26
Cervus unicolor,44499,7.5 - 10,1,2022-02-15,04:26:28
Cervus unicolor,44499,7.5 - 10,1,2022-01-24,05:11:20
Cervus unicolor,44499,7.5 - 10,1,2022-01-24,05:11:22
Cervus unicolor,44499,7.5 - 10,1,2022-01-24,05:11:24
Cervus unicolor,44499,5 - 7.5,1,2022-02-14,06:55:22
Cervus unicolor,44499,7.5 - 10,1,2022-01-18,08:43:56
Cervus unicolor,44499,7.5 - 10,1,2022-01-18,08:43:58
Cervus unicolor,44499,7.5 - 10,1,2022-01-18,08:45:08
Cervus unicolor,44499,7.5 - 10,1,2022-01-18,08:45:10
Cervus unicolor,44499,7.5 - 10,1,2022-01-18,08:45:12
Cervus unicolor,44499,7.5 - 10,1,2022-01-18,08:45:14
Cervus unicolor,44499,0 - 2.5,1,2022-01-02,10:38:28
Cervus unicolor,44499,0 - 2.5,1,2022-01-02,10:38:34
Cervus unicolor,44499,0 - 2.5,1,2022-01-02,10:38:36
Cervus unicolor,44499,0 - 2.5,1,2022-01-02,10:38:38
Cervus unicolor,44499,0 - 2.5,1,2022-01-02,10:38:40
Cervus unicolor,44499,0 - 2.5,1,2022-01-02,10:38:42
Cervus unicolor,44499,0 - 2.5,1,2022-01-02,10:38:46
Cervus unicolor,44499,0 - 2.5,1,2022-01-02,10:38:48
Cervus unicolor,44499,0 - 2.5,1,2022-01-02,10:38:50
Cervus unicolor,44499,0 - 2.5,1,2022-01-02,10:38:52
Cervus unicolor,44499,0 - 2.5,1,2022-01-02,10:38:54
Cervus unicolor,44499,0 - 2.5,1,2022-01-02,10:38:56
Cervus unicolor,44499,0 - 2.5,1,2022-01-02,10:38:58
Cervus unicolor,44499,0 - 2.5,1,2022-01-02,10:39:00
Cervus unicolor,44499,0 - 2.5,1,2022-01-02,10:39:02
Cervus unicolor,44499,0 - 2.5,1,2022-01-02,10:39:04
Cervus unicolor,44499,2.5 - 5,1,2022-01-02,10:39:06
Cervus unicolor,44499,2.5 - 5,1,2022-01-02,10:39:08
Cervus unicolor,44499,2.5 - 5,1,2022-01-10,16:53:56
Cervus unicolor,44499,0 - 2.5,1,2022-01-18,18:06:18
Cervus unicolor,44499,10+,1,2022-01-17,19:04:22
Cervus unicolor,44499,10+,1,2022-01-17,19:04:28
Cervus unicolor,44499,10+,1,2022-01-17,19:06:44
Cervus unicolor,44499,10+,1,2022-01-17,19:06:46
Cervus unicolor,44499,10+,1,2022-01-17,19:07:04
Cervus unicolor,44499,10+,1,2022-01-17,19:07:22
Cervus unicolor,44499,10+,1,2022-01-17,19:07:24
Cervus unicolor,44499,5 - 7.5,1,2022-02-04,19:13:38
Cervus unicolor,44499,5 - 7.5,1,2022-02-04,19:13:40
Cervus unicolor,44499,7.5 - 10,1,2022-01-17,19:13:56
Cervus unicolor,44499,7.5 - 10,1,2022-01-17,19:13:58
Cervus unicolor,44499,7.5 - 10,1,2022-01-17,19:14:00
Cervus unicolor,44499,7.5 - 10,1,2022-01-17,19:14:02
Cervus unicolor,44499,7.5 - 10,1,2022-01-17,19:14:04
Cervus unicolor,44499,7.5 - 10,1,2022-01-17,19:14:06
Cervus unicolor,44499,7.5 - 10,1,2022-01-17,19:14:12
Cervus unicolor,44499,7.5 - 10,1,2022-01-17,19:14:14
Cervus unicolor,44499,0 - 2.5,1,2021-12-25,19:25:26
Cervus unicolor,44499,0 - 2.5,1,2021-12-25,19:25:28
Cervus unicolor,44499,7.5 - 10,1,2022-02-10,19:41:22
Cervus unicolor,44499,7.5 - 10,1,2022-02-10,19:41:24
Cervus unicolor,44499,7.5 - 10,1,2022-02-10,19:41:26
Cervus unicolor,44499,0 - 2.5,1,2022-02-11,19:44:46
Cervus unicolor,44499,0 - 2.5,1,2022-02-11,19:44:48
Cervus unicolor,44499,2.5 - 5,1,2022-01-16,20:10:46
Cervus unicolor,44499,2.5 - 5,1,2022-01-16,20:10:48
Cervus unicolor,44499,2.5 - 5,1,2022-01-16,20:10:52
Cervus unicolor,44499,0 - 2.5,1,2022-01-17,20:11:06
Cervus unicolor,44499,0 - 2.5,1,2022-01-17,20:11:08
Cervus unicolor,44499,5 - 7.5,1,2022-01-17,20:13:02
Cervus unicolor,44499,5 - 7.5,1,2022-01-17,20:13:04
Cervus unicolor,44499,5 - 7.5,1,2022-01-17,20:13:54
Cervus unicolor,44499,5 - 7.5,1,2022-01-17,20:13:56
Cervus unicolor,44499,5 - 7.5,1,2022-01-17,20:13:58
Cervus unicolor,44499,5 - 7.5,1,2022-01-17,20:14:00
Cervus unicolor,44499,5 - 7.5,1,2022-01-17,20:14:02
Cervus unicolor,44499,0 - 2.5,1,2022-01-16,20:42:44
Cervus unicolor,44499,2.5 - 5,1,2022-01-16,20:42:46
Cervus unicolor,44499,2.5 - 5,1,2022-01-16,20:42:48
Cervus unicolor,44499,2.5 - 5,1,2022-01-16,20:42:50
Cervus unicolor,44499,2.5 - 5,1,2022-01-16,20:42:52
Cervus unicolor,44499,2.5 - 5,1,2022-01-16,20:42:54
Cervus unicolor,44499,2.5 - 5,1,2022-01-16,20:42:56
Cervus unicolor,44499,2.5 - 5,1,2022-01-16,20:42:58
Cervus unicolor,44499,2.5 - 5,1,2022-01-16,20:43:00
Cervus unicolor,44499,2.5 - 5,1,2022-01-16,20:43:02
Cervus unicolor,44499,2.5 - 5,1,2022-01-16,20:43:04
Cervus unicolor,44499,2.5 - 5,1,2021-12-31,21:25:12
Cervus unicolor,44499,2.5 - 5,1,2021-12-31,21:25:14
Cervus unicolor,44499,2.5 - 5,1,2021-12-31,21:25:16
Cervus unicolor,44679,7.5 - 10,1,2021-12-24,04:54:54
Cervus unicolor,44679,7.5 - 10,1,2021-12-24,04:54:58
Cervus unicolor,44679,7.5 - 10,1,2021-12-24,04:55:00
Cervus unicolor,44679,7.5 - 10,1,2021-12-24,04:55:20
Cervus unicolor,44679,7.5 - 10,1,2021-12-24,04:55:22
Cervus unicolor,44765,7.5 - 10,1,2022-02-11,07:12:10
Cervus unicolor,44765,7.5 - 10,1,2022-02-11,07:12:12
Cervus unicolor,44765,7.5 - 10,1,2022-02-11,07:12:14
Cervus unicolor,44765,7.5 - 10,1,2022-02-11,07:12:16
Cervus unicolor,44765,7.5 - 10,1,2022-02-11,07:12:24
Cervus unicolor,44765,7.5 - 10,1,2022-02-11,07:12:30
Cervus unicolor,44765,7.5 - 10,1,2022-02-11,07:12:34
Cervus unicolor,44765,7.5 - 10,1,2022-02-11,07:12:42
Cervus unicolor,44765,7.5 - 10,1,2022-02-11,07:12:44
Cervus unicolor,44765,7.5 - 10,1,2022-02-11,07:12:50
Cervus unicolor,44765,7.5 - 10,1,2022-02-11,07:12:52
Cervus unicolor,44765,7.5 - 10,1,2022-02-11,07:12:54
Cervus unicolor,44765,7.5 - 10,1,2022-02-11,07:12:58
Cervus unicolor,44765,7.5 - 10,1,2022-02-11,07:13:00
Cervus unicolor,44765,7.5 - 10,1,2022-02-11,07:13:04
Cervus unicolor,44765,7.5 - 10,1,2022-02-11,07:13:12
Cervus unicolor,44765,7.5 - 10,1,2022-02-11,07:13:14
Cervus unicolor,44765,7.5 - 10,1,2022-02-11,07:13:18
Cervus unicolor,44765,7.5 - 10,1,2022-02-11,07:13:20
Cervus unicolor,44765,7.5 - 10,1,2022-02-11,07:13:22
Cervus unicolor,44765,7.5 - 10,1,2022-02-11,07:13:24
Cervus unicolor,44765,7.5 - 10,1,2022-02-11,07:13:34
Cervus unicolor,44765,7.5 - 10,1,2022-02-11,07:13:36
Cervus unicolor,44765,7.5 - 10,1,2022-02-11,07:13:44
Cervus unicolor,44765,7.5 - 10,1,2022-02-11,07:13:46
Cervus unicolor,44765,7.5 - 10,1,2022-02-11,07:13:48
Cervus unicolor,44765,7.5 - 10,1,2022-02-11,07:13:52
Cervus unicolor,44765,7.5 - 10,1,2022-02-11,07:13:54
Cervus unicolor,44765,7.5 - 10,1,2022-02-11,07:14:06
Cervus unicolor,44765,7.5 - 10,1,2022-02-11,07:14:38
Cervus unicolor,44765,7.5 - 10,1,2022-02-11,07:14:40
Cervus unicolor,44765,7.5 - 10,1,2022-02-11,07:14:42
Cervus unicolor,44765,7.5 - 10,1,2022-02-11,07:14:44
Cervus unicolor,44765,7.5 - 10,1,2022-02-11,07:14:46
Cervus unicolor,44765,5 - 7.5,1,2022-02-11,07:14:48
Cervus unicolor,44765,5 - 7.5,1,2022-02-11,07:14:50
Cervus unicolor,44765,5 - 7.5,1,2022-02-11,07:14:52
Cervus unicolor,44765,5 - 7.5,1,2022-02-11,07:14:56
Cervus unicolor,44765,5 - 7.5,1,2022-02-11,07:15:00
Cervus unicolor,44765,5 - 7.5,1,2022-02-11,07:15:02
Cervus unicolor,44765,5 - 7.5,1,2022-02-11,07:15:08
Cervus unicolor,44765,5 - 7.5,1,2022-02-11,07:15:10
Cervus unicolor,44765,5 - 7.5,1,2022-02-11,07:15:12
Cervus unicolor,44765,5 - 7.5,1,2022-02-11,07:15:14
Cervus unicolor,44765,5 - 7.5,1,2022-02-11,07:15:16
Cervus unicolor,44765,5 - 7.5,1,2022-02-11,07:15:26
Cervus unicolor,44765,5 - 7.5,1,2022-02-11,07:15:28
Cervus unicolor,44765,5 - 7.5,1,2022-02-11,07:15:30
Cervus unicolor,44765,7.5 - 10,1,2022-02-04,13:45:54
Cervus unicolor,44765,7.5 - 10,1,2022-02-04,13:45:56
Cervus unicolor,44765,7.5 - 10,1,2022-02-04,13:46:04
Cervus unicolor,44765,7.5 - 10,1,2022-02-04,13:46:06
Cervus unicolor,44765,7.5 - 10,1,2022-02-04,13:46:08
Cervus unicolor,44765,7.5 - 10,1,2022-02-04,13:46:10
Cervus unicolor,44765,7.5 - 10,1,2022-02-04,13:46:12
Cervus unicolor,44765,10+,1,2022-02-04,13:46:22
Cervus unicolor,44765,10+,1,2022-02-04,13:46:36
Cervus unicolor,44765,7.5 - 10,1,2022-02-15,19:50:36
Cervus unicolor,44765,7.5 - 10,1,2022-02-15,19:50:38
Cervus unicolor,44765,7.5 - 10,1,2022-02-15,19:50:42
Cervus unicolor,44765,7.5 - 10,1,2022-02-15,19:51:02
Cervus unicolor,44765,7.5 - 10,1,2022-02-15,19:51:10
Cervus unicolor,44765,7.5 - 10,1,2022-02-15,19:51:16
Cervus unicolor,44765,7.5 - 10,1,2022-02-15,19:51:18
Cervus unicolor,44765,7.5 - 10,1,2022-02-15,19:51:34
Cervus unicolor,44765,7.5 - 10,1,2022-02-15,19:51:36
Cervus unicolor,44765,7.5 - 10,1,2022-02-15,19:51:40
Cervus unicolor,44765,7.5 - 10,1,2022-02-15,19:51:42
Cervus unicolor,44765,7.5 - 10,1,2022-02-15,19:51:54
Cervus unicolor,44765,7.5 - 10,1,2022-02-15,20:10:52
Cervus unicolor,44765,7.5 - 10,1,2022-02-15,20:10:54
Cervus unicolor,44765,7.5 - 10,1,2022-02-15,20:10:56
Cervus unicolor,44765,7.5 - 10,1,2022-02-15,20:10:58
Cervus unicolor,44765,7.5 - 10,1,2022-02-15,20:11:02
Cervus unicolor,44765,7.5 - 10,1,2022-02-15,20:11:08
Cervus unicolor,44765,7.5 - 10,1,2022-02-15,20:11:16
Cervus unicolor,44841,5 - 7.5,1,2021-11-19,01:44:54
Cervus unicolor,44841,5 - 7.5,1,2021-11-19,01:44:56
Cervus unicolor,44841,5 - 7.5,1,2021-11-19,01:46:28
Cervus unicolor,44841,5 - 7.5,1,2021-11-19,01:46:30
Cervus unicolor,44841,5 - 7.5,1,2021-11-19,01:46:32
Cervus unicolor,44841,5 - 7.5,1,2021-11-19,01:47:18
Cervus unicolor,44841,5 - 7.5,1,2021-11-19,01:47:20
Cervus unicolor,44841,5 - 7.5,1,2021-11-19,01:47:24
Cervus unicolor,44841,5 - 7.5,1,2021-11-19,01:47:26
Cervus unicolor,44841,5 - 7.5,1,2021-11-19,01:47:50
Cervus unicolor,44841,5 - 7.5,1,2021-11-19,01:47:52
Cervus unicolor,44841,5 - 7.5,1,2021-11-19,01:47:54
Cervus unicolor,44841,5 - 7.5,1,2021-11-19,01:47:56
Cervus unicolor,44841,5 - 7.5,1,2021-11-19,01:47:58
Cervus unicolor,44841,5 - 7.5,1,2021-11-19,01:48:04
Cervus unicolor,44841,5 - 7.5,1,2021-11-19,01:48:08
Cervus unicolor,44841,5 - 7.5,1,2021-11-19,01:48:10
Cervus unicolor,44841,5 - 7.5,1,2021-11-19,01:48:12
Cervus unicolor,44841,5 - 7.5,1,2021-11-19,01:48:14
Cervus unicolor,44841,5 - 7.5,1,2021-11-19,01:48:16
Cervus unicolor,44841,5 - 7.5,1,2021-11-19,01:48:18
Cervus unicolor,44841,5 - 7.5,1,2021-11-19,01:48:20
Cervus unicolor,44841,5 - 7.5,1,2021-11-19,01:48:22
Cervus unicolor,44841,5 - 7.5,1,2021-11-19,01:48:24
Cervus unicolor,44841,5 - 7.5,1,2021-11-19,01:48:26
Cervus unicolor,44841,5 - 7.5,1,2021-11-19,01:48:28
Cervus unicolor,44841,5 - 7.5,1,2021-11-19,01:48:30
Cervus unicolor,44841,5 - 7.5,1,2021-11-19,01:48:32
Cervus unicolor,44841,5 - 7.5,1,2021-11-19,01:48:36
Cervus unicolor,44841,5 - 7.5,1,2021-11-19,01:48:40
Cervus unicolor,44841,5 - 7.5,1,2021-11-19,01:48:44
Cervus unicolor,44841,5 - 7.5,1,2021-11-19,01:48:46
Cervus unicolor,44841,5 - 7.5,1,2021-11-19,01:48:48
Cervus unicolor,44841,5 - 7.5,1,2021-11-19,01:48:54
Cervus unicolor,44841,5 - 7.5,1,2021-11-19,01:48:58
Cervus unicolor,44841,5 - 7.5,1,2021-11-19,01:49:00
Cervus unicolor,44841,5 - 7.5,1,2021-11-19,01:49:02
Cervus unicolor,44841,5 - 7.5,1,2021-11-19,01:49:06
Cervus unicolor,44841,5 - 7.5,1,2021-11-19,01:49:16
Cervus unicolor,44841,5 - 7.5,1,2021-11-19,01:49:18
Cervus unicolor,44841,5 - 7.5,1,2021-11-19,01:49:28
Cervus unicolor,44841,5 - 7.5,1,2021-11-19,01:49:44
Cervus unicolor,44841,5 - 7.5,1,2021-11-19,01:49:48
Cervus unicolor,44841,5 - 7.5,1,2021-11-19,01:49:52
Cervus unicolor,44841,5 - 7.5,1,2021-11-19,01:49:54
Cervus unicolor,44841,5 - 7.5,1,2021-11-19,01:49:58
Cervus unicolor,44841,5 - 7.5,1,2021-11-19,01:50:00
Cervus unicolor,44841,5 - 7.5,1,2021-11-19,01:50:02
Cervus unicolor,44841,5 - 7.5,1,2021-11-19,01:50:04
Cervus unicolor,44841,5 - 7.5,1,2021-11-19,01:50:06
Cervus unicolor,44841,5 - 7.5,1,2021-11-19,01:50:08
Cervus unicolor,44841,5 - 7.5,1,2021-11-19,01:50:10
Cervus unicolor,44841,5 - 7.5,1,2021-12-13,01:57:02
Cervus unicolor,44841,5 - 7.5,1,2021-12-13,01:57:14
Cervus unicolor,44841,5 - 7.5,1,2021-12-13,01:57:16
Cervus unicolor,44841,5 - 7.5,1,2021-12-13,01:57:18
Cervus unicolor,44841,5 - 7.5,1,2021-12-13,01:57:20
Cervus unicolor,44841,5 - 7.5,1,2021-12-13,01:57:40
Cervus unicolor,44841,5 - 7.5,1,2021-12-13,01:57:42
Cervus unicolor,44841,5 - 7.5,1,2021-12-13,01:57:52
Cervus unicolor,44841,5 - 7.5,1,2021-12-13,01:57:54
Cervus unicolor,44841,5 - 7.5,1,2021-12-13,01:57:56
Cervus unicolor,44841,5 - 7.5,1,2021-12-13,01:57:58
Cervus unicolor,44841,5 - 7.5,1,2021-12-13,01:58:00
Cervus unicolor,44841,5 - 7.5,1,2021-12-13,01:58:06
Cervus unicolor,44841,5 - 7.5,1,2021-12-13,01:58:08
Cervus unicolor,44841,5 - 7.5,1,2021-12-13,01:58:10
Cervus unicolor,44841,5 - 7.5,1,2021-12-13,01:58:12
Cervus unicolor,44841,5 - 7.5,1,2021-12-13,01:59:00
Cervus unicolor,44841,5 - 7.5,1,2021-12-13,01:59:02
Cervus unicolor,44841,5 - 7.5,1,2021-12-13,01:59:04
Cervus unicolor,44841,5 - 7.5,1,2021-12-13,01:59:06
Cervus unicolor,44841,5 - 7.5,1,2021-12-13,02:00:30
Cervus unicolor,44841,5 - 7.5,1,2021-12-13,02:00:58
Cervus unicolor,44841,5 - 7.5,1,2021-12-13,02:01:06
Cervus unicolor,44841,5 - 7.5,1,2021-12-13,02:01:14
Cervus unicolor,44841,5 - 7.5,1,2021-12-13,02:01:16
Cervus unicolor,44841,5 - 7.5,1,2021-12-13,02:01:24
Cervus unicolor,44841,5 - 7.5,1,2021-12-13,02:01:26
Cervus unicolor,44841,5 - 7.5,1,2021-12-13,02:01:36
Cervus unicolor,44841,5 - 7.5,1,2021-12-13,02:01:38
Cervus unicolor,44841,5 - 7.5,1,2021-12-13,02:01:40
Cervus unicolor,44841,5 - 7.5,1,2021-12-13,02:01:46
Cervus unicolor,44841,5 - 7.5,1,2021-12-13,02:01:48
Cervus unicolor,44841,5 - 7.5,1,2021-12-13,02:01:50
Cervus unicolor,44841,2.5 - 5,1,2021-12-13,02:02:14
Cervus unicolor,44841,2.5 - 5,1,2021-12-13,02:02:16
Cervus unicolor,44841,2.5 - 5,1,2021-12-13,02:02:18
Cervus unicolor,44841,7.5 - 10,1,2021-12-12,04:13:16
Cervus unicolor,44841,7.5 - 10,1,2021-12-12,04:13:18
Cervus unicolor,44841,5 - 7.5,1,2021-12-14,04:13:58
Cervus unicolor,44841,7.5 - 10,1,2021-12-12,04:14:28
Cervus unicolor,44841,7.5 - 10,1,2021-12-12,04:14:30
Cervus unicolor,44841,5 - 7.5,1,2021-12-14,04:14:34
Cervus unicolor,44841,5 - 7.5,1,2021-12-14,04:14:36
Cervus unicolor,44841,5 - 7.5,1,2021-12-14,04:14:44
Cervus unicolor,44841,7.5 - 10,1,2021-12-12,04:14:46
Cervus unicolor,44841,7.5 - 10,1,2021-12-12,04:14:50
Cervus unicolor,44841,7.5 - 10,1,2021-12-12,04:14:52
Cervus unicolor,44841,7.5 - 10,1,2021-12-12,04:14:54
Cervus unicolor,44841,7.5 - 10,1,2021-12-12,04:14:56
Cervus unicolor,44841,7.5 - 10,1,2021-12-12,04:14:58
Cervus unicolor,44841,7.5 - 10,1,2021-12-12,04:15:00
Cervus unicolor,44841,7.5 - 10,1,2021-12-12,04:15:02
Cervus unicolor,44841,7.5 - 10,1,2021-12-12,04:15:04
Cervus unicolor,44841,7.5 - 10,1,2021-12-12,04:15:06
Cervus unicolor,44841,5 - 7.5,1,2021-12-14,04:15:08
Cervus unicolor,44841,5 - 7.5,1,2021-12-14,04:15:12
Cervus unicolor,44841,5 - 7.5,1,2021-12-14,04:15:14
Cervus unicolor,44841,5 - 7.5,1,2021-12-14,04:15:16
Cervus unicolor,44841,7.5 - 10,1,2021-12-12,04:15:18
Cervus unicolor,44841,7.5 - 10,1,2021-12-12,04:15:20
Cervus unicolor,44841,7.5 - 10,1,2021-12-12,04:15:22
Cervus unicolor,44841,7.5 - 10,1,2021-12-12,04:15:26
Cervus unicolor,44841,7.5 - 10,1,2021-12-12,04:15:28
Cervus unicolor,44841,7.5 - 10,1,2021-12-12,04:15:30
Cervus unicolor,44841,7.5 - 10,1,2021-12-12,04:15:32
Cervus unicolor,44841,7.5 - 10,1,2021-12-12,04:15:36
Cervus unicolor,44841,7.5 - 10,1,2021-12-12,04:15:44
Cervus unicolor,44841,7.5 - 10,1,2021-12-12,04:16:02
Cervus unicolor,44841,7.5 - 10,1,2021-12-12,04:16:06
Cervus unicolor,44841,5 - 7.5,1,2021-12-14,04:16:12
Cervus unicolor,44841,7.5 - 10,1,2021-12-12,04:16:16
Cervus unicolor,44841,7.5 - 10,1,2021-12-12,04:16:20
Cervus unicolor,44841,7.5 - 10,1,2021-12-12,04:16:22
Cervus unicolor,44841,7.5 - 10,1,2021-12-12,04:16:26
Cervus unicolor,44841,7.5 - 10,1,2021-12-12,04:16:28
Cervus unicolor,44841,5 - 7.5,1,2021-12-14,04:16:30
Cervus unicolor,44841,7.5 - 10,1,2021-12-12,04:16:32
Cervus unicolor,44841,7.5 - 10,1,2021-12-12,04:16:44
Cervus unicolor,44841,7.5 - 10,1,2021-12-12,04:16:46
Cervus unicolor,44841,7.5 - 10,1,2021-12-12,04:16:52
Cervus unicolor,44841,7.5 - 10,1,2021-12-12,04:17:00
Cervus unicolor,44841,7.5 - 10,1,2021-12-12,04:17:06
Cervus unicolor,44841,7.5 - 10,1,2021-12-12,04:17:08
Cervus unicolor,44841,7.5 - 10,1,2021-12-12,04:17:12
Cervus unicolor,44841,7.5 - 10,1,2021-12-12,04:17:14
Cervus unicolor,44841,7.5 - 10,1,2021-12-12,04:17:16
Cervus unicolor,44841,5 - 7.5,1,2021-12-14,04:17:18
Cervus unicolor,44841,5 - 7.5,1,2021-12-14,04:17:20
Cervus unicolor,44841,5 - 7.5,2,2021-12-12,04:17:28
Cervus unicolor,44841,5 - 7.5,2,2021-12-12,04:17:30
Cervus unicolor,44841,5 - 7.5,1,2021-12-14,04:17:34
Cervus unicolor,44841,5 - 7.5,1,2021-12-14,04:17:38
Cervus unicolor,44841,5 - 7.5,2,2021-12-12,04:17:42
Cervus unicolor,44841,5 - 7.5,2,2021-12-12,04:17:44
Cervus unicolor,44841,5 - 7.5,2,2021-12-12,04:17:46
Cervus unicolor,44841,5 - 7.5,1,2021-12-14,04:17:48
Cervus unicolor,44841,5 - 7.5,2,2021-12-12,04:17:52
Cervus unicolor,44841,5 - 7.5,2,2021-12-12,04:17:54
Cervus unicolor,44841,5 - 7.5,2,2021-12-12,04:17:56
Cervus unicolor,44841,5 - 7.5,2,2021-12-12,04:18:02
Cervus unicolor,44841,5 - 7.5,1,2021-12-14,04:18:04
Cervus unicolor,44841,5 - 7.5,1,2021-12-14,04:18:06
Cervus unicolor,44841,5 - 7.5,2,2021-12-12,04:18:08
Cervus unicolor,44841,5 - 7.5,2,2021-12-12,04:18:10
Cervus unicolor,44841,5 - 7.5,1,2021-12-14,04:18:12
Cervus unicolor,44841,5 - 7.5,1,2021-12-14,04:18:14
Cervus unicolor,44841,5 - 7.5,2,2021-12-12,04:18:16
Cervus unicolor,44841,5 - 7.5,1,2021-12-14,04:18:18
Cervus unicolor,44841,5 - 7.5,1,2021-12-14,04:18:20
Cervus unicolor,44841,5 - 7.5,1,2021-12-14,04:18:22
Cervus unicolor,44841,5 - 7.5,2,2021-12-12,04:18:24
Cervus unicolor,44841,5 - 7.5,2,2021-12-12,04:18:30
Cervus unicolor,44841,5 - 7.5,2,2021-12-12,04:18:32
Cervus unicolor,44841,5 - 7.5,2,2021-12-12,04:18:40
Cervus unicolor,44841,5 - 7.5,2,2021-12-12,04:18:42
Cervus unicolor,44841,5 - 7.5,2,2021-12-12,04:18:44
Cervus unicolor,44841,5 - 7.5,2,2021-12-12,04:18:46
Cervus unicolor,44841,5 - 7.5,2,2021-12-12,04:18:48
Cervus unicolor,44841,5 - 7.5,2,2021-12-12,04:18:50
Cervus unicolor,44841,5 - 7.5,2,2021-12-12,04:18:52
Cervus unicolor,44841,5 - 7.5,2,2021-12-12,04:18:54
Cervus unicolor,44841,5 - 7.5,2,2021-12-12,04:18:56
Cervus unicolor,44841,5 - 7.5,2,2021-12-12,04:19:02
Cervus unicolor,44841,5 - 7.5,1,2021-12-14,04:19:04
Cervus unicolor,44841,5 - 7.5,2,2021-12-12,04:19:16
Cervus unicolor,44841,5 - 7.5,2,2021-12-12,04:19:18
Cervus unicolor,44841,5 - 7.5,2,2021-12-12,04:19:20
Cervus unicolor,44841,5 - 7.5,1,2021-12-12,04:19:22
